"ID";"Track";"StartTime";"Length";"PlayRate";"Locked";"Normalized";"StretchMethod";"Looped";"OnRuler";"MediaType";"FileName";"Stream";"StreamStart";"StreamLength";"FadeTimeIn";"FadeTimeOut";"SustainGain";"CurveIn";"GainIn";"CurveOut";"GainOut";"Layer";"Color";"CurveInR";"CurveOutR";"PlayPitch";"LockPitch";"FirstChannel";"Channels"
181; 1; 579283.3333; 4183.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 307466.6657; 4183.3333; 1600.0000; 1616.6666; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
182; 1; 581850.0000; 3933.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 311649.9990; 3933.3333; 1616.6666; 1316.6667; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
183; 1; 584466.6666; 3633.3334; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 315583.3323; 3633.3334; 1316.6667; 1516.6667; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
184; 1; 586583.3333; 4100.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 319216.6657; 4100.0000; 1516.6667; 1750.0000; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
185; 1; 588933.3333; 4533.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 323316.6657; 4533.3333; 1750.0000; 1583.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
186; 1; 591883.3333; 3700.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 327849.9990; 3700.0000; 1583.3333; 1433.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
187; 1; 594150.0000; 3483.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 331549.9990; 3483.3333; 1433.3333; 1400.0000; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
188; 1; 596233.3333; 4100.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 335033.3323; 4100.0000; 1400.0000; 1883.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
189; 1; 598450.0000; 3950.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 339133.3323; 3950.0000; 1883.3333; 1450.0000; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
190; 1; 600950.0000; 3350.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 343083.3323; 3350.0000; 1450.0000; 1316.6667; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
191; 1; 602983.3333; 3733.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 346433.3323; 3733.3333; 1316.6667; 1616.6666; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
192; 1; 605100.0000; 3850.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 350166.6656; 3850.0000; 1616.6666; 1416.6667; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
193; 1; 607533.3333; 3966.6667; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 354016.6656; 3966.6667; 1416.6667; 1783.3334; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
194; 1; 609716.6666; 4333.3334; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 357983.3323; 4333.3334; 1783.3334; 1933.3334; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
195; 1; 612116.6666; 4250.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 362316.6657; 4250.0000; 1933.3334; 1716.6666; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
196; 1; 614650.0000; 4216.6666; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 366566.6657; 4216.6666; 1716.6666; 1900.0000; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
197; 1; 616966.6666; 4516.6667; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 370783.3323; 4516.6667; 1900.0000; 1933.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
198; 1; 619550.0000; 4516.6666; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 375299.9990; 4516.6666; 1933.3333; 1883.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
199; 1; 622183.3333; 4616.6667; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 379816.6656; 4616.6667; 1883.3333; 1633.3334; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
200; 1; 625166.6666; 3633.3334; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 384433.3323; 3633.3334; 1633.3334; 1350.0000; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
201; 1; 627450.0000; 3416.6666; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 388066.6657; 3416.6666; 1350.0000; 1533.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
202; 1; 629333.3333; 3933.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 391483.3323; 3933.3333; 1533.3333; 1550.0000; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
203; 1; 631716.6666; 4100.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 395416.6656; 4100.0000; 1550.0000; 1833.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
204; 1; 633983.3333; 4483.3333; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 399516.6656; 4483.3333; 1833.3333; 1683.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
205; 1; 636783.3333; 3950.0000; 1.000000; FALSE; FALSE; 0; TRUE; FALSE; VIDEO; "D:\Devs\C++\OpenVegas\SAMPLES\veg_project\project_big--buck-bunny.veg"; 0; 403999.9989; 3950.0000; 1683.3333; 1683.3333; 1.000000; 4; 0.000000; 4; 0.000000; 0; -1; 4; 4; 0.000000; FALSE; 0; 0
